,Age,Expressions,Gender,Illumination,Img,Makeup,Occlusion,Pose,Unnamed: 0
1292,YOUNG,SADNESS,MALE,BAD,10007905.jpg,"PARTIAL
",HAIR,LEFT,45.0
1293,YOUNG,SADNESS,MALE,BAD,10007906.jpg,"PARTIAL
",HAIR,LEFT,46.0
1294,YOUNG,SADNESS,MALE,BAD,10007907.jpg,"PARTIAL
",NONE,LEFT,47.0
1295,YOUNG,SADNESS,MALE,MEDIUM,10007908.jpg,"PARTIAL
",NONE,RIGHT,48.0
1296,YOUNG,SADNESS,MALE,MEDIUM,10007909.jpg,"PARTIAL
",NONE,LEFT,49.0
1297,YOUNG,DISGUST,MALE,MEDIUM,10007910.jpg,"PARTIAL
",NONE,LEFT,50.0
1298,YOUNG,DISGUST,MALE,BAD,10007911.jpg,"PARTIAL
",NONE,LEFT,51.0
1299,YOUNG,NEUTRAL,MALE,BAD,10007912.jpg,"PARTIAL
",NONE,UP,52.0
1300,YOUNG,HAPPINESS,MALE,MEDIUM,10007913.jpg,"PARTIAL
",NONE,RIGHT,53.0
1301,YOUNG,NEUTRAL,MALE,MEDIUM,10007914.jpg,"PARTIAL
",NONE,DOWN,54.0
1302,YOUNG,SURPRISE,MALE,MEDIUM,10007915.jpg,"PARTIAL
",NONE,LEFT,55.0
1303,YOUNG,NEUTRAL,MALE,BAD,10007916.jpg,"PARTIAL
",NONE,LEFT,56.0
1304,YOUNG,NEUTRAL,MALE,BAD,10007917.jpg,"PARTIAL
",NONE,LEFT,57.0
1305,YOUNG,NEUTRAL,MALE,BAD,10007918.jpg,"PARTIAL
",NONE,DOWN,58.0
1306,YOUNG,NEUTRAL,MALE,MEDIUM,10007919.jpg,"PARTIAL
",NONE,FRONTAL,59.0
1307,YOUNG,NEUTRAL,MALE,BAD,10007920.jpg,"PARTIAL
",NONE,RIGHT,60.0
1308,YOUNG,DISGUST,MALE,BAD,10007921.jpg,"PARTIAL
",HAND,LEFT,61.0
1309,YOUNG,DISGUST,MALE,MEDIUM,10007922.jpg,"PARTIAL
",HAND,LEFT,62.0
1310,YOUNG,HAPPINESS,MALE,MEDIUM,10007923.jpg,"PARTIAL
",NONE,FRONTAL,63.0
1311,YOUNG,NEUTRAL,MALE,MEDIUM,10007924.jpg,"PARTIAL
",NONE,RIGHT,64.0
1312,YOUNG,HAPPINESS,MALE,MEDIUM,10007925.jpg,"PARTIAL
",NONE,LEFT,65.0
1313,YOUNG,NEUTRAL,MALE,MEDIUM,10007926.jpg,"PARTIAL
",NONE,LEFT,66.0
1314,YOUNG,NEUTRAL,MALE,BAD,10007927.jpg,"PARTIAL
",NONE,LEFT,67.0
1315,YOUNG,NEUTRAL,MALE,BAD,10007928.jpg,"PARTIAL
",HAND,LEFT,68.0
1316,YOUNG,NEUTRAL,MALE,MEDIUM,10007929.jpg,"PARTIAL
",HAND,LEFT,69.0
1317,YOUNG,NEUTRAL,MALE,MEDIUM,10007930.jpg,"PARTIAL
",HAND,RIGHT,70.0
1318,YOUNG,NEUTRAL,MALE,BAD,10007931.jpg,"PARTIAL
",NONE,LEFT,71.0
1319,YOUNG,ANGER,MALE,BAD,10007932.jpg,"PARTIAL
",NONE,LEFT,72.0
1320,YOUNG,SURPRISE,MALE,MEDIUM,10007933.jpg,"PARTIAL
",NONE,RIGHT,73.0
1321,YOUNG,ANGER,MALE,BAD,10007934.jpg,"PARTIAL
",NONE,FRONTAL,74.0
1322,YOUNG,NEUTRAL,MALE,BAD,10007935.jpg,"PARTIAL
",NONE,FRONTAL,75.0
1323,YOUNG,SADNESS,MALE,BAD,10007936.jpg,"PARTIAL
",NONE,RIGHT,76.0
1324,YOUNG,SADNESS,MALE,BAD,10007937.jpg,"PARTIAL
",NONE,LEFT,77.0
1325,YOUNG,NEUTRAL,MALE,MEDIUM,10007938.jpg,"PARTIAL
",NONE,FRONTAL,78.0
1326,YOUNG,NEUTRAL,MALE,MEDIUM,10007939.jpg,"PARTIAL
",GLASSES,RIGHT,79.0
1327,YOUNG,NEUTRAL,MALE,MEDIUM,10007940.jpg,"PARTIAL
",GLASSES,DOWN,80.0
1328,YOUNG,NEUTRAL,MALE,BAD,10007941.jpg,"PARTIAL
",GLASSES,FRONTAL,81.0
1329,YOUNG,NEUTRAL,MALE,BAD,10007942.jpg,"PARTIAL
",GLASSES,LEFT,82.0
1330,YOUNG,NEUTRAL,MALE,BAD,10007943.jpg,"PARTIAL
",GLASSES,LEFT,83.0
1331,YOUNG,NEUTRAL,MALE,BAD,10007944.jpg,"PARTIAL
",GLASSES,RIGHT,84.0
1332,YOUNG,NEUTRAL,MALE,MEDIUM,10007945.jpg,"PARTIAL
",NONE,LEFT,85.0
1333,YOUNG,HAPPINESS,MALE,BAD,10007946.jpg,"PARTIAL
",GLASSES,RIGHT,86.0
1334,YOUNG,DISGUST,MALE,MEDIUM,10007947.jpg,"PARTIAL
",GLASSES,UP,87.0
1335,YOUNG,DISGUST,MALE,MEDIUM,10007948.jpg,"PARTIAL
",GLASSES,RIGHT,88.0
1336,YOUNG,DISGUST,MALE,MEDIUM,10007949.jpg,"PARTIAL
",GLASSES,LEFT,89.0
1337,YOUNG,DISGUST,MALE,BAD,10007950.jpg,"PARTIAL
",GLASSES,RIGHT,90.0
1338,YOUNG,HAPPINESS,MALE,BAD,10007951.jpg,"PARTIAL
",GLASSES,RIGHT,91.0
1339,YOUNG,HAPPINESS,MALE,MEDIUM,10007952.jpg,"PARTIAL
",GLASSES,UP,92.0
1340,YOUNG,SURPRISE,MALE,MEDIUM,10007953.jpg,"PARTIAL
",HAIR,LEFT,93.0
1341,YOUNG,HAPPINESS,MALE,MEDIUM,10007954.jpg,"OVER
",OTHERS,LEFT,94.0
1342,YOUNG,NEUTRAL,MALE,BAD,10007955.jpg,"PARTIAL
",OTHERS,RIGHT,95.0
1343,YOUNG,HAPPINESS,MALE,MEDIUM,10007956.jpg,"PARTIAL
",HAIR,UP,96.0
1344,YOUNG,HAPPINESS,MALE,MEDIUM,10007957.jpg,"PARTIAL
",HAIR,LEFT,97.0
1345,YOUNG,HAPPINESS,MALE,MEDIUM,10007958.jpg,"PARTIAL
",NONE,RIGHT,98.0
1346,YOUNG,HAPPINESS,MALE,MEDIUM,10007959.jpg,"PARTIAL
",NONE,FRONTAL,99.0
1347,YOUNG,HAPPINESS,MALE,MEDIUM,10007960.jpg,"PARTIAL
",OTHERS,FRONTAL,100.0
1348,YOUNG,HAPPINESS,MALE,MEDIUM,10007961.jpg,"PARTIAL
",OTHERS,DOWN,101.0
1349,YOUNG,HAPPINESS,MALE,MEDIUM,10007962.jpg,"PARTIAL
",NONE,FRONTAL,102.0
1350,YOUNG,HAPPINESS,MALE,MEDIUM,10007963.jpg,"PARTIAL
",OTHERS,UP,103.0
1351,YOUNG,HAPPINESS,MALE,MEDIUM,10007964.jpg,"PARTIAL
",OTHERS,RIGHT,104.0
1352,YOUNG,HAPPINESS,MALE,MEDIUM,10007965.jpg,"PARTIAL
",OTHERS,RIGHT,105.0
1353,YOUNG,SADNESS,MALE,MEDIUM,10007966.jpg,"PARTIAL
",NONE,LEFT,106.0
1354,YOUNG,HAPPINESS,MALE,MEDIUM,10007967.jpg,"PARTIAL
",NONE,RIGHT,107.0
1355,YOUNG,HAPPINESS,MALE,MEDIUM,10007968.jpg,"PARTIAL
",NONE,RIGHT,108.0
1356,YOUNG,HAPPINESS,MALE,MEDIUM,10007969.jpg,"PARTIAL
",NONE,RIGHT,109.0
1357,YOUNG,NEUTRAL,MALE,MEDIUM,10007970.jpg,"PARTIAL
",NONE,RIGHT,110.0
1358,YOUNG,NEUTRAL,MALE,MEDIUM,10007971.jpg,"PARTIAL
",NONE,UP,111.0
1359,YOUNG,HAPPINESS,MALE,MEDIUM,10007972.jpg,"PARTIAL
",NONE,RIGHT,112.0
1360,YOUNG,NEUTRAL,MALE,MEDIUM,10007973.jpg,"PARTIAL
",NONE,LEFT,113.0
1361,YOUNG,NEUTRAL,MALE,MEDIUM,10007974.jpg,"PARTIAL
",NONE,LEFT,114.0
1362,YOUNG,NEUTRAL,MALE,MEDIUM,10007975.jpg,"PARTIAL
",NONE,LEFT,115.0
1363,YOUNG,NEUTRAL,MALE,BAD,10007976.jpg,"PARTIAL
",NONE,DOWN,116.0
1364,YOUNG,HAPPINESS,MALE,BAD,10007977.jpg,"PARTIAL
",NONE,FRONTAL,117.0
1365,YOUNG,HAPPINESS,MALE,BAD,10007978.jpg,"PARTIAL
",NONE,FRONTAL,118.0
1366,YOUNG,HAPPINESS,MALE,MEDIUM,10007979.jpg,"PARTIAL
",NONE,FRONTAL,119.0
1367,YOUNG,HAPPINESS,MALE,MEDIUM,10007980.jpg,"PARTIAL
",NONE,RIGHT,120.0
1368,YOUNG,NEUTRAL,MALE,BAD,10007981.jpg,"PARTIAL
",NONE,RIGHT,121.0
1369,YOUNG,HAPPINESS,MALE,BAD,10007982.jpg,"PARTIAL
",NONE,RIGHT,122.0
1370,YOUNG,HAPPINESS,MALE,BAD,10007983.jpg,"PARTIAL
",NONE,FRONTAL,123.0
1371,YOUNG,HAPPINESS,MALE,BAD,10007984.jpg,"PARTIAL
",NONE,RIGHT,124.0
1372,YOUNG,HAPPINESS,MALE,BAD,10007985.jpg,"PARTIAL
",NONE,RIGHT,125.0
1373,YOUNG,HAPPINESS,MALE,BAD,10007986.jpg,"PARTIAL
",NONE,DOWN,126.0
1374,YOUNG,HAPPINESS,MALE,BAD,10007987.jpg,"PARTIAL
",NONE,RIGHT,127.0
1375,YOUNG,SADNESS,MALE,BAD,10007988.jpg,"PARTIAL
",NONE,RIGHT,128.0
1376,YOUNG,SADNESS,MALE,BAD,10007989.jpg,"PARTIAL
",NONE,RIGHT,129.0
1377,YOUNG,SADNESS,MALE,BAD,10007990.jpg,"PARTIAL
",NONE,LEFT,130.0
1378,YOUNG,SADNESS,MALE,BAD,10007991.jpg,"PARTIAL
",NONE,RIGHT,131.0
1379,YOUNG,SADNESS,MALE,BAD,10007992.jpg,"PARTIAL
",NONE,FRONTAL,132.0
1380,YOUNG,HAPPINESS,MALE,BAD,10007993.jpg,"PARTIAL
",NONE,LEFT,133.0
1381,YOUNG,HAPPINESS,MALE,BAD,10007994.jpg,"PARTIAL
",NONE,FRONTAL,134.0
1382,YOUNG,HAPPINESS,MALE,BAD,10007995.jpg,"PARTIAL
",NONE,RIGHT,135.0
1383,YOUNG,HAPPINESS,MALE,BAD,10007996.jpg,"PARTIAL
",NONE,RIGHT,136.0
1384,YOUNG,HAPPINESS,MALE,BAD,10007997.jpg,"PARTIAL
",NONE,RIGHT,137.0
1385,YOUNG,DISGUST,MALE,BAD,10007998.jpg,"PARTIAL
",NONE,LEFT,138.0
1386,YOUNG,DISGUST,MALE,BAD,10007999.jpg,"PARTIAL
",NONE,RIGHT,139.0
1387,YOUNG,DISGUST,MALE,BAD,10008000.jpg,"PARTIAL
",GLASSES,RIGHT,140.0
1388,YOUNG,HAPPINESS,MALE,BAD,10008001.jpg,"PARTIAL
",NONE,LEFT,141.0
1389,YOUNG,HAPPINESS,MALE,BAD,10008002.jpg,"PARTIAL
",NONE,LEFT,142.0
1390,YOUNG,HAPPINESS,MALE,MEDIUM,10008003.jpg,"PARTIAL
",NONE,RIGHT,143.0
1391,YOUNG,NEUTRAL,MALE,BAD,10008004.jpg,"PARTIAL
",NONE,LEFT,144.0
1392,YOUNG,HAPPINESS,MALE,MEDIUM,10008005.jpg,"PARTIAL
",NONE,LEFT,145.0
1393,YOUNG,HAPPINESS,MALE,MEDIUM,10008006.jpg,"PARTIAL
",NONE,LEFT,146.0
1394,YOUNG,HAPPINESS,MALE,MEDIUM,10008007.jpg,"PARTIAL
",GLASSES,FRONTAL,147.0
1395,YOUNG,HAPPINESS,MALE,MEDIUM,10008008.jpg,"PARTIAL
",GLASSES,LEFT,148.0
1396,YOUNG,HAPPINESS,MALE,MEDIUM,10008009.jpg,"PARTIAL
",GLASSES,LEFT,149.0
1397,YOUNG,HAPPINESS,MALE,MEDIUM,10008010.jpg,"PARTIAL
",GLASSES,LEFT,150.0
1398,YOUNG,HAPPINESS,MALE,MEDIUM,10008011.jpg,"PARTIAL
",GLASSES,FRONTAL,151.0
1399,YOUNG,DISGUST,MALE,MEDIUM,10008012.jpg,"PARTIAL
",NONE,FRONTAL,152.0
1400,YOUNG,DISGUST,MALE,MEDIUM,10008013.jpg,"PARTIAL
",NONE,LEFT,153.0
1401,YOUNG,DISGUST,MALE,MEDIUM,10008014.jpg,"PARTIAL
",NONE,LEFT,154.0
1402,YOUNG,DISGUST,MALE,MEDIUM,10008015.jpg,"PARTIAL
",NONE,FRONTAL,155.0
1403,YOUNG,HAPPINESS,MALE,MEDIUM,10008016.jpg,"PARTIAL
",GLASSES,LEFT,156.0
1404,YOUNG,HAPPINESS,MALE,MEDIUM,10008017.jpg,"PARTIAL
",GLASSES,RIGHT,157.0
1405,YOUNG,HAPPINESS,MALE,MEDIUM,10008018.jpg,"PARTIAL
",NONE,RIGHT,158.0
1406,YOUNG,HAPPINESS,MALE,MEDIUM,10008019.jpg,"PARTIAL
",NONE,LEFT,159.0
1407,YOUNG,HAPPINESS,MALE,BAD,10008020.jpg,"PARTIAL
",NONE,LEFT,160.0
1408,YOUNG,HAPPINESS,MALE,BAD,10008021.jpg,"PARTIAL
",GLASSES,RIGHT,161.0
1409,YOUNG,HAPPINESS,MALE,BAD,10008022.jpg,"PARTIAL
",GLASSES,UP,162.0
1410,YOUNG,HAPPINESS,MALE,BAD,10008023.jpg,"PARTIAL
",GLASSES,UP,163.0
1411,YOUNG,HAPPINESS,MALE,BAD,10008024.jpg,"PARTIAL
",GLASSES,RIGHT,164.0
1412,YOUNG,HAPPINESS,MALE,MEDIUM,10008025.jpg,"PARTIAL
",GLASSES,LEFT,165.0
1413,YOUNG,HAPPINESS,MALE,MEDIUM,10008026.jpg,"PARTIAL
",NONE,UP,166.0
1414,YOUNG,HAPPINESS,MALE,MEDIUM,10008027.jpg,"PARTIAL
",NONE,FRONTAL,167.0
1415,YOUNG,HAPPINESS,MALE,MEDIUM,10008028.jpg,"PARTIAL
",NONE,FRONTAL,168.0
1416,YOUNG,HAPPINESS,MALE,MEDIUM,10008029.jpg,"PARTIAL
",NONE,FRONTAL,169.0
1417,YOUNG,HAPPINESS,MALE,MEDIUM,10008030.jpg,"PARTIAL
",HAIR,FRONTAL,170.0
1418,YOUNG,DISGUST,MALE,BAD,10008031.jpg,"PARTIAL
",HAND,FRONTAL,171.0
1419,YOUNG,HAPPINESS,MALE,MEDIUM,10008032.jpg,"PARTIAL
",NONE,UP,172.0
1420,YOUNG,HAPPINESS,MALE,MEDIUM,10008033.jpg,"PARTIAL
",NONE,RIGHT,173.0
1421,YOUNG,HAPPINESS,MALE,MEDIUM,10008034.jpg,"PARTIAL
",NONE,LEFT,174.0
1422,YOUNG,HAPPINESS,MALE,MEDIUM,10008035.jpg,"PARTIAL
",NONE,LEFT,175.0
1423,YOUNG,NEUTRAL,MALE,MEDIUM,10008036.jpg,"PARTIAL
",GLASSES,LEFT,176.0
1424,YOUNG,NEUTRAL,MALE,MEDIUM,10008037.jpg,"PARTIAL
",GLASSES,RIGHT,177.0
1425,YOUNG,NEUTRAL,MALE,BAD,10008038.jpg,"PARTIAL
",GLASSES,LEFT,178.0
1426,YOUNG,NEUTRAL,MALE,BAD,10008039.jpg,"PARTIAL
",GLASSES,RIGHT,179.0
1427,YOUNG,SURPRISE,MALE,BAD,10008040.jpg,"PARTIAL
",GLASSES,LEFT,180.0
1428,YOUNG,NEUTRAL,MALE,BAD,10008041.jpg,"PARTIAL
",GLASSES,FRONTAL,181.0
1429,YOUNG,NEUTRAL,MALE,BAD,10008042.jpg,"PARTIAL
",GLASSES,LEFT,182.0
1430,YOUNG,NEUTRAL,MALE,BAD,10008043.jpg,"PARTIAL
",GLASSES,LEFT,183.0
1431,YOUNG,NEUTRAL,MALE,BAD,10008044.jpg,"PARTIAL
",GLASSES,RIGHT,184.0
1432,YOUNG,NEUTRAL,MALE,BAD,10008045.jpg,"PARTIAL
",NONE,RIGHT,185.0
1433,YOUNG,NEUTRAL,MALE,BAD,10008046.jpg,"PARTIAL
",OTHERS,LEFT,186.0
1434,YOUNG,NEUTRAL,MALE,BAD,10008047.jpg,"PARTIAL
",OTHERS,RIGHT,187.0
1435,YOUNG,NEUTRAL,MALE,BAD,10008048.jpg,"PARTIAL
",OTHERS,FRONTAL,188.0
1436,YOUNG,NEUTRAL,MALE,BAD,10008049.jpg,"PARTIAL
",OTHERS,RIGHT,189.0
1437,YOUNG,HAPPINESS,MALE,BAD,10008050.jpg,"PARTIAL
",NONE,RIGHT,190.0
1438,YOUNG,SADNESS,MALE,BAD,10008051.jpg,"PARTIAL
",NONE,FRONTAL,191.0
1439,YOUNG,SADNESS,MALE,BAD,10008052.jpg,"PARTIAL
",GLASSES,RIGHT,192.0
1440,YOUNG,HAPPINESS,MALE,MEDIUM,10008053.jpg,"PARTIAL
",GLASSES,RIGHT,193.0
1441,YOUNG,NEUTRAL,MALE,MEDIUM,10008054.jpg,"PARTIAL
",HAIR,LEFT,194.0
1442,YOUNG,NEUTRAL,MALE,MEDIUM,10008055.jpg,"PARTIAL
",HAIR,LEFT,195.0
1443,YOUNG,NEUTRAL,MALE,MEDIUM,10008056.jpg,"PARTIAL
",OTHERS,DOWN,196.0
1444,YOUNG,NEUTRAL,MALE,MEDIUM,10008057.jpg,"PARTIAL
",OTHERS,RIGHT,197.0
1445,YOUNG,NEUTRAL,MALE,MEDIUM,10008058.jpg,"PARTIAL
",GLASSES,RIGHT,198.0
1446,YOUNG,NEUTRAL,MALE,MEDIUM,10008059.jpg,"PARTIAL
",GLASSES,LEFT,199.0
1447,YOUNG,NEUTRAL,MALE,MEDIUM,10008060.jpg,"PARTIAL
",GLASSES,RIGHT,200.0
1448,YOUNG,NEUTRAL,MALE,MEDIUM,10008061.jpg,"PARTIAL
",GLASSES,RIGHT,201.0
1449,YOUNG,NEUTRAL,MALE,MEDIUM,10008062.jpg,"PARTIAL
",GLASSES,LEFT,202.0
1450,YOUNG,NEUTRAL,MALE,MEDIUM,10008063.jpg,"PARTIAL
",GLASSES,LEFT,203.0
1451,YOUNG,HAPPINESS,MALE,MEDIUM,10008064.jpg,"PARTIAL
",NONE,LEFT,204.0
1452,YOUNG,HAPPINESS,MALE,MEDIUM,10008065.jpg,"PARTIAL
",NONE,LEFT,205.0
1453,YOUNG,NEUTRAL,MALE,MEDIUM,10008066.jpg,"PARTIAL
",NONE,LEFT,206.0
1454,YOUNG,NEUTRAL,MALE,MEDIUM,10008067.jpg,"PARTIAL
",NONE,LEFT,207.0
1455,YOUNG,HAPPINESS,MALE,MEDIUM,10008068.jpg,"PARTIAL
",NONE,UP,208.0
1456,YOUNG,HAPPINESS,MALE,MEDIUM,10008069.jpg,"PARTIAL
",NONE,RIGHT,209.0
1457,YOUNG,HAPPINESS,MALE,MEDIUM,10008070.jpg,"PARTIAL
",NONE,LEFT,210.0
1458,YOUNG,HAPPINESS,MALE,MEDIUM,10008071.jpg,"PARTIAL
",NONE,RIGHT,211.0
1459,YOUNG,NEUTRAL,MALE,MEDIUM,10008072.jpg,"PARTIAL
",GLASSES,LEFT,212.0
1460,YOUNG,NEUTRAL,MALE,MEDIUM,10008073.jpg,"PARTIAL
",GLASSES,FRONTAL,213.0
1461,YOUNG,HAPPINESS,MALE,MEDIUM,10008074.jpg,"PARTIAL
",GLASSES,LEFT,214.0
1462,YOUNG,HAPPINESS,MALE,MEDIUM,10008075.jpg,"PARTIAL
",GLASSES,LEFT,215.0
1463,YOUNG,HAPPINESS,MALE,MEDIUM,10008076.jpg,"PARTIAL
",GLASSES,LEFT,216.0
1464,YOUNG,SURPRISE,MALE,MEDIUM,10008077.jpg,"PARTIAL
",GLASSES,LEFT,217.0
1465,YOUNG,NEUTRAL,MALE,MEDIUM,10008078.jpg,"PARTIAL
",GLASSES,FRONTAL,218.0
1466,YOUNG,SADNESS,MALE,MEDIUM,10008079.jpg,"PARTIAL
",NONE,RIGHT,219.0
1467,YOUNG,NEUTRAL,MALE,MEDIUM,10008080.jpg,"PARTIAL
",NONE,RIGHT,220.0
1468,YOUNG,NEUTRAL,MALE,MEDIUM,10008081.jpg,"PARTIAL
",NONE,LEFT,221.0
1469,YOUNG,NEUTRAL,MALE,MEDIUM,10008082.jpg,"PARTIAL
",GLASSES,RIGHT,222.0
1470,YOUNG,NEUTRAL,MALE,MEDIUM,10008083.jpg,"PARTIAL
",GLASSES,RIGHT,223.0
1471,YOUNG,NEUTRAL,MALE,MEDIUM,10008084.jpg,"PARTIAL
",GLASSES,RIGHT,224.0
1472,YOUNG,NEUTRAL,MALE,MEDIUM,10008085.jpg,"PARTIAL
",GLASSES,RIGHT,225.0
1473,YOUNG,NEUTRAL,MALE,MEDIUM,10008086.jpg,"PARTIAL
",NONE,RIGHT,226.0
1474,YOUNG,NEUTRAL,MALE,MEDIUM,10008087.jpg,"PARTIAL
",NONE,RIGHT,227.0
1475,YOUNG,HAPPINESS,MALE,MEDIUM,10008088.jpg,"PARTIAL
",NONE,DOWN,228.0
1476,YOUNG,HAPPINESS,MALE,MEDIUM,10008089.jpg,"PARTIAL
",NONE,FRONTAL,229.0
1477,YOUNG,HAPPINESS,MALE,MEDIUM,10008090.jpg,"PARTIAL
",HAND,RIGHT,230.0
1478,YOUNG,NEUTRAL,MALE,MEDIUM,10008091.jpg,"PARTIAL
",HAND,RIGHT,231.0
1479,YOUNG,NEUTRAL,MALE,MEDIUM,10008092.jpg,"PARTIAL
",NONE,RIGHT,232.0
1480,YOUNG,NEUTRAL,MALE,MEDIUM,10008093.jpg,"PARTIAL
",NONE,FRONTAL,233.0
1481,YOUNG,NEUTRAL,MALE,MEDIUM,10008094.jpg,"PARTIAL
",NONE,FRONTAL,234.0
1482,YOUNG,NEUTRAL,MALE,BAD,10008095.jpg,"PARTIAL
",NONE,RIGHT,235.0
1483,YOUNG,NEUTRAL,MALE,BAD,10008096.jpg,"PARTIAL
",OTHERS,RIGHT,236.0
1484,YOUNG,NEUTRAL,MALE,BAD,10008097.jpg,"PARTIAL
",NONE,RIGHT,237.0
1485,YOUNG,NEUTRAL,MALE,BAD,10008098.jpg,"PARTIAL
",NONE,RIGHT,238.0
1486,YOUNG,NEUTRAL,MALE,BAD,10008099.jpg,"PARTIAL
",NONE,RIGHT,239.0
1487,YOUNG,NEUTRAL,MALE,BAD,10008100.jpg,"PARTIAL
",NONE,RIGHT,240.0
1488,YOUNG,ANGER,MALE,BAD,10008101.jpg,"PARTIAL
",NONE,LEFT,241.0
1489,YOUNG,NEUTRAL,MALE,MEDIUM,10008102.jpg,"PARTIAL
",NONE,RIGHT,242.0
1490,YOUNG,NEUTRAL,MALE,MEDIUM,10008103.jpg,"PARTIAL
",NONE,RIGHT,243.0
1491,YOUNG,NEUTRAL,MALE,MEDIUM,10008104.jpg,"PARTIAL
",GLASSES,LEFT,244.0
1492,YOUNG,NEUTRAL,MALE,MEDIUM,10008105.jpg,"PARTIAL
",GLASSES,LEFT,245.0
1493,YOUNG,NEUTRAL,MALE,MEDIUM,10008106.jpg,"PARTIAL
",GLASSES,RIGHT,246.0
1494,YOUNG,NEUTRAL,MALE,MEDIUM,10008107.jpg,"PARTIAL
",GLASSES,LEFT,247.0
1495,YOUNG,NEUTRAL,MALE,MEDIUM,10008108.jpg,"PARTIAL
",GLASSES,DOWN,248.0
1496,YOUNG,NEUTRAL,MALE,MEDIUM,10008109.jpg,"PARTIAL
",HAIR,LEFT,249.0
1497,YOUNG,NEUTRAL,MALE,MEDIUM,10008110.jpg,"PARTIAL
",NONE,FRONTAL,250.0
1498,YOUNG,NEUTRAL,MALE,MEDIUM,10008111.jpg,"PARTIAL
",NONE,LEFT,251.0
1499,YOUNG,NEUTRAL,MALE,MEDIUM,10008112.jpg,"PARTIAL
",NONE,LEFT,252.0
1500,YOUNG,NEUTRAL,MALE,MEDIUM,10008113.jpg,"PARTIAL
",NONE,DOWN,253.0
1501,YOUNG,HAPPINESS,MALE,MEDIUM,10008114.jpg,"PARTIAL
",NONE,RIGHT,254.0
1502,YOUNG,HAPPINESS,MALE,MEDIUM,10008115.jpg,"PARTIAL
",NONE,DOWN,255.0
1503,YOUNG,NEUTRAL,MALE,MEDIUM,10008116.jpg,"PARTIAL
",NONE,FRONTAL,256.0
1504,YOUNG,NEUTRAL,MALE,MEDIUM,10008117.jpg,"PARTIAL
",NONE,LEFT,257.0
1505,YOUNG,NEUTRAL,MALE,MEDIUM,10008118.jpg,"PARTIAL
",NONE,LEFT,258.0
1506,YOUNG,NEUTRAL,MALE,MEDIUM,10008119.jpg,"PARTIAL
",GLASSES,RIGHT,259.0
1507,YOUNG,NEUTRAL,MALE,MEDIUM,10008120.jpg,"PARTIAL
",GLASSES,FRONTAL,260.0
1508,YOUNG,NEUTRAL,MALE,MEDIUM,10008121.jpg,"PARTIAL
",GLASSES,LEFT,261.0
1509,YOUNG,ANGER,MALE,MEDIUM,10008122.jpg,"PARTIAL
",GLASSES,LEFT,262.0
1510,YOUNG,ANGER,MALE,MEDIUM,10008123.jpg,"PARTIAL
",GLASSES,RIGHT,263.0
1511,YOUNG,ANGER,MALE,MEDIUM,10008124.jpg,"PARTIAL
",GLASSES,RIGHT,264.0
1512,YOUNG,NEUTRAL,MALE,MEDIUM,10008125.jpg,"PARTIAL
",GLASSES,RIGHT,265.0
1513,YOUNG,ANGER,MALE,MEDIUM,10008126.jpg,"PARTIAL
",GLASSES,RIGHT,266.0
1514,YOUNG,HAPPINESS,MALE,MEDIUM,10008127.jpg,"PARTIAL
",NONE,RIGHT,267.0
1515,YOUNG,HAPPINESS,MALE,MEDIUM,10008128.jpg,"PARTIAL
",NONE,RIGHT,268.0
1516,YOUNG,HAPPINESS,MALE,MEDIUM,10008129.jpg,"PARTIAL
",HAIR,LEFT,269.0
1517,YOUNG,HAPPINESS,MALE,MEDIUM,10008130.jpg,"PARTIAL
",NONE,RIGHT,270.0
1518,YOUNG,NEUTRAL,MALE,MEDIUM,10008131.jpg,"PARTIAL
",NONE,LEFT,271.0
1519,YOUNG,NEUTRAL,MALE,MEDIUM,10008132.jpg,"PARTIAL
",NONE,LEFT,272.0
1520,YOUNG,NEUTRAL,MALE,MEDIUM,10008133.jpg,"PARTIAL
",NONE,RIGHT,273.0
1521,YOUNG,NEUTRAL,MALE,MEDIUM,10008134.jpg,PARTIAL,NONE,FRONTAL,274.0
1522,MIDDLE,NEUTRAL,MALE,BAD,10008135.jpg,"PARTIAL
",NONE,LEFT,0.0
1523,MIDDLE,NEUTRAL,MALE,BAD,10008136.jpg,"PARTIAL
",NONE,DOWN,1.0
1524,MIDDLE,NEUTRAL,MALE,MEDIUM,10008137.jpg,"PARTIAL
",NONE,RIGHT,2.0
1525,MIDDLE,NEUTRAL,MALE,MEDIUM,10008138.jpg,"PARTIAL
",NONE,RIGHT,3.0
1526,MIDDLE,SURPRISE,MALE,MEDIUM,10008139.jpg,"PARTIAL
",NONE,RIGHT,4.0
1527,MIDDLE,ANGER,MALE,MEDIUM,10008140.jpg,"PARTIAL
",NONE,RIGHT,5.0
1528,MIDDLE,NEUTRAL,MALE,MEDIUM,10008141.jpg,"PARTIAL
",NONE,RIGHT,6.0
1529,MIDDLE,ANGER,MALE,MEDIUM,10008142.jpg,"PARTIAL
",NONE,RIGHT,7.0
1530,MIDDLE,SADNESS,MALE,MEDIUM,10008143.jpg,"PARTIAL
",NONE,RIGHT,8.0
1531,MIDDLE,ANGER,MALE,MEDIUM,10008144.jpg,"PARTIAL
",NONE,RIGHT,9.0
1532,MIDDLE,ANGER,MALE,MEDIUM,10008145.jpg,"PARTIAL
",NONE,RIGHT,10.0
